calories,total_fat,sodium,vitamin_d,calcium,iron,potassium,protein,carbohydrate,fiber,sugars,water
122,3.4,52,0,5,4.1,320,22.63,0,0,0,72.6
483,21,967,0,0,3.8,112,7.6,66.8,2.6,8,2.2
629,68,32,130,7,0.7,64,3.73,0,0,0,28.91
95,2.6,157,0,10,6.4,238,16.7,0,0,0,79.7
90,2.3,108,0,7,5.23,274,16.3,0,0,0,80.5
140,4.9,77,0,5,6.4,308,19.93,2.91,0,0,70.89
412,7.6,679,0,11,19.52,167,3.92,83.65,2.1,43.23,2.75
133,4.6,74,0,22,0.35,437,21.46,0,0,0,71.91
472,22,156,0,132,0.85,0,5.4,64.67,2.6,53.93,5.45
101,2.5,796,3,10,2.2,243,8,11.54,0.6,0,76.3
884,100,0,0,0,0,0,0,0,0,0,0
238,13,76,0,14,2.87,388,28.97,0,0,0,57.23
380,0.6,280,0,115,2,490,35.2,58.4,37.5,2,3.95
122,8.6,112,0,9,1.75,296,10.4,0,0,0,79.2
118,8.2,127,0,10,2.13,315,10.32,0,0,0,79.78
319,32,851,0,104,0.28,27,3.56,6.85,0.1,3,54.9
70,1.9,296,113,21,0.18,160,12.41,0,0,0,84.63
122,4,84,47,139,0.34,207,3.99,17.6,0,4.82,73.45
65,0.6,22,0,13,1.11,229,1.61,13.41,1.2,8.11,82.5
345,1.8,570,85,213,30.6,369,9.8,82.2,12.2,10.3,2.5
159,8.3,118,604,30,0.64,365,21.11,0,0,0,70.59
362,30,1300,44,9,2.04,260,17.45,3.33,0,0.85,45.18
370,0.9,204,151,11,7.92,204,5.77,89.72,2.6,51.34,2.76
285,19,73,0,13,1.37,182,26.88,0,0,0,53.07
97,1.8,49,0,4,7.17,328,20.14,0,0,0,75.68
80,0.6,377,0,8,0.29,0,2.78,15.87,1.2,5.16,79.7
146,6.8,54,7,15,1.82,337,21.31,0,0,0,71.32
85,3.7,97,0,69,0.59,67,12.07,0,0,0,84.16
884,100,0,0,0,0,0,0,0,0,0,0
298,9.9,682,0,197,5.81,148,6.71,45.41,2.4,5.04,34.95
508,27,417,7,0,3.6,200,5.5,63,3.1,34,3
400,12,331,0,28,2.26,159,4.67,68.16,2.1,34.27,13.49
35,0.3,249,0,33,0.63,312,2.18,7.38,1.9,5.48,89.2
240,10,570,0,99,1.5,160,10.27,26.69,2.5,4.84,50.57
112,3.9,98,0,7,4.31,287,17.72,0.14,0,0,77.11
135,3.6,69,49,5,4.9,313,20.36,3.89,0,0,70.81
138,2.1,165,0,12,1.47,38,4.54,25.16,1.2,0.4,67.73
189,6.8,591,0,37,3.8,284,19.63,11.05,0,0,60.1
52,1.4,339,0,16,0.44,0,2.04,7.76,1.2,1.63,87.9
275,12,671,0,152,1.98,150,11.97,30.04,1.2,4.84,43.6
312,9.6,730,0,307,6.91,144,7.19,49.29,2.4,5.02,30.59
62,0.2,5,0,5,1.26,229,1.4,13.6,2.4,0.59,84.3
390,17,390,0,46,2.2,210,7.06,51.29,1.7,18.1,22.38
574,46,640,0,45,6,565,15.31,32.69,3,5.01,1.7
581,48,308,0,43,6.05,632,16.84,30.16,3.3,5.01,2.34
167,1,97,0,154,0.04,333,4.3,37.7,0,37.7,56
423,9.5,665,0,77,0.52,72,3.9,81,0.7,0,3.5
177,6.7,70,5,14,1.17,180,27.29,0,0,0,66.81
614,56,7,0,347,3.49,748,20.96,18.82,10.3,4.43,1.64
232,19,497,0,0,0,10,0.3,16,0,6,62.7
168,7.4,61,759,30,0.36,450,23.8,0,0,0,68.72
370,2.4,719,129,323,26.1,197,6.4,85,4.7,11.1,2.5
216,13,48,9,128,0.09,199,3.17,22.23,4.8,6.35,61
79,0.4,1087,0,6,0.32,67,16.79,2.17,0,0.1,76.71
117,2.1,672,0,0,1.37,0,6.5,18,4.6,0,70.9
130,0.6,54,82,4,0.92,527,29.15,0,0,0,68.98
273,4.2,0,0,0,0,0,8.07,50.84,2.6,11.06,34.2
59,2.1,16,4,16,0.41,141,2.19,7.8,1.6,1.37,87.47
329,20,1600,0,36,0.26,50,0,40,0.4,38.73,37
91,0.3,138,0,35,1.9,308,6.03,16.55,6.9,0.23,75.64
182,8.1,56,0,15,1.03,628,25.44,0,0,0,59.62
105,0.9,218,47,21,0.49,528,22.76,0,0,0,75.61
65,0.9,385,0,20,0.66,433,2.2,12.11,2.1,4.31,82.79
21,0.6,25,0,9,0.5,564,0.9,3.9,0.7,2.55,94.1
231,7.5,531,0,138,1.1,168,12.7,31,4.1,2.8,46.4
155,4.6,127,0,17,3.68,193,26.45,0,0,0,69.22
118,1.3,53,0,21,1.14,475,24.84,0,0,0,73.36
442,21,308,0,20,1.96,87,5.54,67.2,1.9,1.26,5
200,14,61,0,11,0.78,236,17.15,0,0,0,68.18
221,12,476,0,75,2.34,187,14.87,14.2,1.4,0,57.5
536,36,358,0,54,1.02,0,15.25,43.64,4.7,30.87,2.99
162,4.9,67,0,129,0.35,193,4.24,26.36,0.1,19.49,63.64
283,16,650,0,231,1.9,168,10.35,24.79,0.7,4.03,46.4
529,30,250,0,110,1.7,505,18.3,46.88,5,38.3,2.67
88,3.7,335,0,57,0.57,378,2.87,10.78,1.9,0,80.94
232,1.8,345,0,180,1.4,0,8,46,0,0,42.6
109,0.4,1,0,0,0.14,395,0.71,25.78,1.4,19.29,72.23
141,4.5,95,40,79,1.79,175,5.16,19.88,0,8.33,69.84
143,9.5,796,0,98,0.14,105,3.14,11.14,0.7,1.95,73.72
475,22,1106,0,0,0,105,6,65,2.4,9.5,2.2
172,6.4,92,0,10,12.88,315,25.78,1.11,0,0,65.22
262,16,476,0,106,2.18,242,16.96,14.43,1,3.49,50.34
201,3.5,559,0,143,6.4,162,6.5,39,4,3.9,47.66
131,1.4,4,0,5,0.39,276,3.62,25.87,2.6,3.36,68.4
854,94,7,0,2,0.17,16,1.5,0,0,0,4
607,55,1,0,291,3.68,699,21.23,17.68,10.5,4.55,2.8
598,53,3,0,268,3.73,713,20.96,21.01,10.9,4.86,2.41
411,4.8,190,0,60,2.28,618,5.1,86.94,4.8,66.67,1.3
56,2,105,1,143,0.06,180,4.1,5.3,0,5.3,87.7
469,25,4,0,138,3.9,1470,38.55,30.22,17.7,0,1.95
295,22,77,8,11,2.42,305,23.05,0,0,0,53.91
84,1,49,4,105,0.49,189,3.36,15.86,1.1,11.68,78.98
128,1.7,57,0,40,0.24,522,26.3,0,0,0,70.35
342,2.4,3,0,77,4.86,68,35.62,48.73,0,0,6.41
484,22,503,0,32,4.3,187,6.08,64.48,2.7,26.31,4.99
115,1.4,42,0,141,0.28,120,1.41,24.11,0.1,20.61,72.57
375,1.9,809,148,370,33.29,188,6.4,85.09,2,8,2.59
255,5.2,390,0,14,11,710,52.06,0,0,0,38.04
129,5,403,547,215,0.64,344,19.68,0,0,0,74.04
426,23,402,0,60,1.06,102,5.2,50.8,1.5,0,19.6
390,2.7,454,121,303,27.27,96,4.51,87.3,2.3,44.61,2.5
105,2.9,50,0,11,0.35,419,18.47,0,0,0,77.67
397,4.8,724,0,11,19.78,186,4.44,85.92,2.6,44.31,2.5
216,14,1034,0,100,4.8,246,13.6,8.1,0,1.9,60.5
497,25,839,0,204,2.62,306,9.8,58.2,3.1,0,3.2
65,1.4,12,1,18,0.38,95,2.16,10.88,1.8,6.06,85.4
62,2.5,17,1,37,0.52,170,3.59,6.34,1.4,1.43,86.92
587,49,15,0,43,5.03,546,17.56,27.57,2,0,2.96
208,3.5,666,0,17,1.3,106,11.2,36,3.8,11,47.4
201,11,65,4,12,2.7,252,23.48,0,0,0,64.22
302,26,1079,27,118,1.15,387,10.67,5.24,0,2.85,53.9
440,12,240,0,53,6,436,10.5,73.2,12.2,0.6,3
59,1.7,24,3,27,0.53,158,2.47,8.42,2.1,1.58,86.9
364,3.9,582,182,455,38.2,212,6.4,83,8.3,18.2,2.37
407,39,62,46,13,0.85,124,12.96,0.16,0,0.1,48.38
386,4.3,458,121,303,13.6,163,5.5,85.4,4.2,27.29,1.89
385,0.4,855,129,5,5.8,71,3.32,90.59,1.9,46.88,2.5
162,4.6,71,0,169,0.06,0,4.84,25.3,0.2,22.78,64.89
397,7.8,451,143,20,16.1,155,5.9,83,9,33.9,2.29
196,7.8,232,0,7,2.87,379,31.02,0.47,0,0.46,59.24
288,2.3,26,0,15,3.35,179,11.31,54.73,0,0,31
180,7,1789,5,684,0.43,180,24.6,3.5,0,0.59,58.9
500,24,383,0,0,2.5,125,5.4,66,2.2,34,3.3
542,31,264,0,70,1.3,295,9.53,55.53,3.3,40.33,1.6
227,7.9,559,2,500,6.4,66,4.7,41.8,13.2,4.7,41
218,7.7,505,0,215,1.3,199,7.8,28.9,1.9,0,52.9
615,44,548,0,222,8.28,515,48.17,2.38,0,0,1.87
388,37,987,0,8,0.94,204,11.74,0.7,0,0,47.41
49,0.4,322,0,8,0.29,0,2.86,8.16,0.8,1.63,87.3
44,0.4,314,0,16,0.29,0,1.22,8.98,1.6,2.45,88.2
364,1.2,4,0,28,31.7,348,14.7,79.6,4.4,0,3
211,11,625,0,95,0.58,277,15.33,12.28,0.9,2.68,58.62
189,11,75,0,8,0.93,677,23.28,0,0,0,64.92
134,7.6,106,0,261,0.19,303,6.81,10.04,0,0,74.04
506,36,25,0,100,5.4,1350,32.59,21.9,5.5,0,4.65
406,39,955,0,4,1.23,153,12.5,0.7,0,0,45.2
47,1.3,325,0,11,0.34,90,3.41,5.41,1,0.41,88.9
49,0.8,376,0,0,0.44,0,3.27,7.35,1.2,0.41,86.5
328,0.5,900,0,363,10.78,450,63.63,25.41,5.5,20,5.8
144,8.7,14,0,683,2.66,237,17.27,2.78,2.3,0,69.83
50,0.6,5,0,32,0.4,352,2,9.26,2,2.93,87.3
108,2.5,124,13,11,1.04,226,21.28,0.15,0,0.1,76.01
111,1.6,109,34,105,0.37,130,3.29,20.81,0.1,0,73.43
287,13,456,1,97,2.67,174,9.4,33.46,2.8,1.66,42.45
173,6,104,10,17,1.43,227,27.71,0,0,0,65.23
477,30,11,0,32,3.13,365,4.2,63.4,5.9,0,0.7
287,14,671,0,150,2.45,211,11.92,29.39,2.3,2.72,42.57
319,19,725,0,234,1.07,231,12.77,25.3,2.6,3.42,40.38
83,0.3,332,0,34,1.55,260,5.54,15.12,6.3,0,77.56
84,0.6,296,0,34,1.17,237,5.22,14.5,4.3,1.85,78.04
500,24,348,1,0,0,234,4.1,68.6,1.9,33.8,2
116,1.7,132,73,62,0.42,434,23.48,0,0,0,74.71
357,0.3,1299,0,101,0.18,884,84.08,4.51,0,0,5.48
297,10,529,2,357,6.4,74,5.8,45.68,1.5,13.1,35.62
202,14,67,19,8,0.68,192,19.53,0.05,0,0.03,66.78
20,0.3,305,0,7,0.12,0,0.98,3.28,0.3,1.64,94
43,3,289,0,0,0,0,0.98,3.28,0.7,0.33,91
457,20,245,0,0,3.8,405,5.3,70,3.3,33.1,2
336,0.3,8,0,1,0.06,30,0.1,46.8,0,38.3,31
49,2.3,6,0,23,0.03,0,1.37,11.95,7.5,0.43,82.38
376,3.7,470,138,36,27.9,336,9.4,82,10.2,15.2,3.3
361,1.8,465,0,32,28,400,11.22,80.49,13,8.86,3.5
419,11,4,0,25,2.61,775,14.48,66.27,20.5,21.32,6.36
143,4.7,819,0,26,3.2,114,20.2,5,2.8,0.8,67.5
376,6.7,497,136,401,33.17,641,12.09,73.23,9.4,4.36,5.13
403,12,386,125,886,14.2,412,20.75,52.49,4.3,16.9,9.38
443,45,1000,0,19,0.6,157,3.1,8.6,1,8.32,39.2
486,24,20,0,122,14.5,1574,16.8,51.39,29.8,1.55,3
318,22,751,0,55,1.01,180,13.5,21.26,8.8,2.47,41.78
132,1.3,47,0,37,1.6,522,28.21,0,0,0,62.28
197,12,55,0,14,1.26,240,20.22,0,0,0,66.49
67,0.2,0,0,8,0.3,108,0.4,17.8,1.6,7.1,81.5
36,0.5,0,0,13,0.32,127,1,8.25,1.5,1.57,89.8
51,1.7,13,0,13,0.34,95,2.1,7.1,1.1,0.94,88.6
70,4.2,363,0,14,0.56,337,2.33,5.68,0.8,0,86.53
64,1.6,73,45,113,0.5,168,3.2,9.2,1.7,5.95,84.5
383,5.5,47,0,38,0.02,49,1.05,82.15,0,79.77,10.85
308,0.3,8,0,1,0.06,30,0.1,32.2,0,32.2,41.4
130,0.2,0,0,3,0.2,29,2.38,28.59,0,0,68.61
172,9,1,0,102,5.14,515,18.21,8.36,6,3,62.55
109,1.6,51,0,11,0.89,252,22.2,0,0,0,74.3
167,6.6,75,0,12,1.21,229,25.01,0,0,0,67.41
27,0.9,1671,0,23,1.88,193,0.92,4.74,2.6,2.14,88.89
470,21,156,0,78,1.7,445,9.5,60.67,4.3,41.35,6.1
539,29,89,0,34,0.08,64,2.2,67.1,0,67.1,0.75
116,2.9,79,0,20,0.27,449,20.53,1.81,0,0,73.44
96,1.9,347,58,34,0.27,226,18.51,0,0,0,74.24
486,19,445,0,27,1.22,168,7.57,71.24,2.5,51.33,0.7
79,5,48,0,28,0.47,35,2.5,6.2,0.9,0,85.9
441,12,0,0,0,0,0,4.8,78.3,0,49.6,3.1
25,0.8,88,0,102,3.64,491,2.09,3.55,0,0,91.88
92,0.4,0,0,0,0,283,1.01,21.31,1,15,76.68
77,2.3,44,45,114,0.42,197,3.52,10.74,1,9.66,82.45
310,9.8,512,0,244,2.63,262,9.76,45.89,9.8,2.44,30.15
488,24,189,0,90,0.68,0,6.86,62.85,1.9,46.54,4.47
151,2.7,61,8,6,1.02,357,31.69,0,0,0,65.76
398,18,444,1,0,1.88,136,2.61,55.62,2.6,31.36,22.1
350,3.2,841,0,189,3.01,153,4.17,81.25,2.1,42.13,6.94
318,11,691,1,293,5.9,71,5,50,1.2,16.8,29.2
481,27,364,0,0,3.6,249,6,63.5,4.6,0.6,1.5
59,1.6,516,0,17,0.88,171,1.72,9.78,0.5,3.13,84.91
224,8.3,511,0,27,1.8,275,7.91,29.35,1.5,1.79,52.51
141,4,868,0,19,0.6,157,0.5,27.6,0.3,21.87,65
373,3.5,317,0,18,0.75,164,0.1,85.2,3.5,0,10.2
23,0.5,322,0,127,2.3,346,2.81,3.4,2.4,0.4,91.78
109,1.8,240,0,14,0.8,0,5.7,17.4,2.1,1,74
267,3,548,0,74,2.53,0,0.01,60.16,2,9.6,34.8
61,3.4,78,0,33,0.39,114,1.75,6.16,0,0,88.18
68,1.6,645,0,41,0.25,34,1.84,11.28,0.9,0.23,83.15
185,7.9,48,0,19,9.03,132,26.41,0.1,0,0,64.85
167,6.5,76,0,11,11.63,263,24.46,0.87,0,0,66.81
324,1.6,382,68,44,18.3,525,7.6,78.9,13.7,32.9,8.6
113,2.6,35,0,0,3.53,17,0,23.9,0.7,0,73.3
36,0.3,224,0,21,0.65,138,1.42,7.13,3.8,0,90.24
361,7.6,760,0,0,1.8,870,6.8,75.4,10.8,0.6,2.8
482,44,44,0,32,1.82,155,19.03,0,0,0,35.53
467,20,850,0,67,3.5,224,8.6,63.5,16.3,10,2.5
271,3.7,950,0,14,11,810,59.38,0,0,0,33.81
167,7.4,408,841,232,0.65,314,23.59,0,0,0,68.07
68,2.1,26,0,11,0.5,168,3.5,8.72,1.8,1.18,85.23
98,4.3,364,3,83,0.07,104,11.12,3.38,0,2.67,79.79
340,19,455,0,25,1.76,79,5.9,39,0.9,21.1,35.6
361,25,309,0,25,1.83,80,6.4,30,0.8,14.55,38.2
335,18,440,7,20,2.7,190,11.31,31.19,2,1.84,37.5
163,4.6,212,0,16,9.2,302,18.9,9.9,0,0,64.12
164,2.1,460,0,106,9.54,630,29.82,4.4,0,0,60.5
117,2.7,55,0,9,1.85,342,23.07,0,0,0,73.42
77,3.6,31,1,17,0.35,145,2.21,8.84,1.3,2.34,84.94
511,26,265,1,0,0,267,4,66.6,2.2,37.3,2
506,25,138,0,0,1.5,96,2.9,66.7,1.6,42,3.5
379,4.8,347,0,201,29.3,357,11.38,77.77,8.3,16.69,2.75
114,0.9,103,0,103,1.54,449,24.87,0,0,0,73.72
474,19,420,0,0,3.4,151,4.3,72.3,2.2,40.4,2
900,100,0,0,0,0,0,0,0,0,0,0
900,100,0,0,0,0,0,0,0,0,0,0
557,33,15,0,124,1.7,185,6.6,57.4,4.4,1.41,1
298,26,914,26,107,1.12,323,10.31,4.96,0,2.7,55.16
174,3,387,0,12,0.66,76,4.05,32.79,1.1,0.56,59.09
298,15,628,0,292,0.91,202,12.33,28.18,2.5,4.09,41.58
271,11,685,0,209,1.95,173,11.93,31.22,1.8,3.37,43.29
189,7.4,103,15,14,1.09,239,28.55,0.06,0,0,63.52
134,4.5,55,0,10,2.31,260,21.76,0,0,0,72.82
77,0.7,14,0,25,0.2,62,0.5,17.05,0.4,13.62,81.4
71,2.6,354,0,10,0.69,70,5.06,6.88,0.6,0.87,84.12
131,1.4,27,0,46,1.73,715,2,27.76,0,0,68.15
353,2.3,732,148,74,33.3,328,8.3,83.3,10.1,15.2,2.6
499,28,193,0,0,1.9,125,3.5,61.4,3.3,34.5,6
400,13,377,0,20,2.32,118,4.35,65.92,2.2,31.76,14.99
56,1.1,532,0,17,1.07,144,3.74,8.16,0,0,85.75
180,11,1249,0,9,1.3,260,16.3,3.65,0,2.2,65.25
135,5.7,799,0,13,0.99,284,18.56,2.23,0,0,70.6
617,55,331,0,64,4.12,576,17.28,23.32,5.7,10.54,0.62
715,75,1,0,67,2.47,392,9.2,13.01,9.5,3.97,1.13
710,74,1,0,72,2.8,424,9.5,13.55,9.4,4.06,1.12
62,1.9,18,0,60,0.5,148,2.2,9,1.4,2.35,86.2
61,2,266,2,51,0.3,44,2.6,8.2,0.3,1.32,86.5
402,0.5,3,0,6,31.7,113,6.3,89.8,1.7,0,3
158,0.9,1,0,7,0.5,44,5.8,30.86,1.8,0.56,62.13
344,5.3,157,0,1053,13.16,180,5.43,68.63,1.7,42,14
61,3.6,132,0,63,0.67,201,4.14,4.2,1.5,2.14,87.2
215,4.6,331,0,39,0.7,127,3.31,40.32,1.5,4.06,50.24
469,18,334,0,0,2.6,61,5.7,71.7,1.4,31.6,4
878,99,6,0,9,0.34,31,0.37,0.39,0,0,0.16
238,15,73,0,13,3.08,341,23.77,0,0,0,59.53
175,7.5,306,0,39,1.01,279,17.94,7.79,0,0,64.54
117,4.3,2000,0,11,0.85,175,18.28,0,0,0,72
105,2.2,86,0,22,1.02,339,20.04,0,0,0,76.64
240,15,85,8,25,2.67,353,25.07,0.62,0,0,58.69
429,4,286,3,457,0,714,14.29,71.43,2.3,57.14,6
193,12,57,1,4,1.04,281,20.33,0,0,0,69.29
400,7.8,177,0,66,3.91,355,6.4,80.7,3.8,45.36,3.3
478,24,367,1,0,1.3,252,5.5,66.4,7.1,33.1,1.9
82,4.1,351,0,8,0.29,0,2.86,8.16,0.8,1.22,83.8
252,8.5,254,5,23,0.38,39,2.4,42.9,1.4,36.11,45.4
275,10,674,0,209,2.62,183,11.98,33.42,2.4,3.13,41.48
599,53,6,0,61,1.52,726,28.03,15.26,9.4,4.18,1.45
587,50,6,0,58,1.58,634,24.35,21.26,8.4,4.9,1.81
379,1,517,345,8,27.93,224,5.94,86.78,1.5,13.79,4.07
114,1.5,113,5,11,0.73,242,23.66,0.14,0,0.05,74.89
81,5.5,697,9,8,0.16,67,1.29,6.59,0.6,0.4,84.76
559,49,7,0,46,8.82,809,30.23,10.71,6,1.4,5.23
59,1.6,213,0,13,0.12,295,0.98,9.84,0.7,7.21,86
32,0.5,45,0,7,0.37,86,1.42,5.38,1.5,0,92.25
286,5,344,0,68,3.2,0,0.01,52.1,1.4,17.1,31.9
424,48,646,0,4,0.21,36,0.2,0.86,0,0,49.66
248,8.2,508,0,48,0.56,121,2.99,40.54,0,1.73,46.22
135,7.2,480,0,15,2,101,10.2,7.5,1.4,0.3,73.4
394,2.9,553,313,11,8.44,142,6.01,86.63,3.2,31.51,1.5
114,2.3,74,7,9,0.76,267,23.34,0,0,0,74.66
69,1.5,14,0,14,0.4,135,1.9,12.1,1.1,2.39,84.1
56,0.4,1,0,5,0.17,93,0.28,14.41,2.8,11.61,84.63
261,18,667,0,28,3.3,139,19.6,6,3.5,0.2,54.4
290,4,537,0,119,3.33,131,9,54.5,2.9,6.2,30.4
460,23,200,0,5,0.82,123,3.02,61.23,5.1,45.16,11.5
503,25,869,0,0,4,103,8.5,62,2.1,1.6,2.5
115,1.5,691,0,33,2.88,200,23.72,0,0,0,75.1
60,1.9,45,1,14,0.24,97,2.02,8.64,1,0.99,87
376,35,42,0,19,0.69,253,13.91,0,0,0,49.83
531,34,549,0,72,1.6,1331,8.1,51.5,5.2,0,1.8
502,23,103,0,27,3.73,117,3.84,70.64,1.6,42.95,1.66
544,31,138,1,0,1.8,296,6.8,60,2.7,41.4,1
358,1.3,1238,0,18,2.77,153,10.64,75.8,1.2,2.4,8.19
41,1.2,306,0,11,0.35,117,3.09,4.46,0.8,0.38,89.88
79,2.1,163,0,56,7.77,152,7,7.28,0,0,81.95
465,25,329,0,0,3.5,174,5.3,65.9,4.5,1.1,2.5
562,58,34,0,3,0.89,0,9.58,1.06,0,0,31.2
47,1.8,66,0,17,0.44,156,3.2,4.5,0.4,2,89.76
99,7.2,939,0,89,0.5,5,5.1,2.9,0,2.82,79.5
273,11,594,0,137,2.36,183,11.08,31.84,2.4,3.92,43.55
118,4,909,0,7,1,253,16.3,3.1,0,1.2,73.5
307,12,490,0,455,8.2,89,5.8,44.5,1.1,15.8,33.6
142,1.6,112,2,65,2.68,628,24.25,5.9,0,0,65.26
147,5.8,249,0,142,4.33,280,10.62,14.94,0,0,67.19
195,11,955,0,27,0.9,202,0.83,24.06,1.2,17.31,60.73
193,10,393,0,13,0.87,310,2.7,22.95,2.3,0.49,62.36
301,21,89,22,20,1.16,345,27.14,0,0,0,51.97
334,3.4,1247,0,361,5.76,255,8.28,70.28,6.7,0,12.59
364,1,2,0,15,4.64,107,10.33,76.31,2.7,0.27,11.92
674,72,43,4,6,0.7,164,5.24,0.62,0,0,21.77
221,12,996,4,24,1.46,266,27.4,0,0,0,59.5
502,26,332,0,0,3,110,5.1,65,2.4,33.5,2.5
387,3.5,667,133,333,30,186,6.94,82.77,4.9,40.91,2.19
123,1.9,362,0,31,1.11,0,3.85,23.08,6.2,10,69.4
717,79,30,0,18,0.5,34,1.1,2.7,0,0,16.7
306,8,736,0,146,3.63,125,8.2,49.38,3.5,3.71,31.98
117,0.6,10,0,3,3.14,304,7.81,20.96,0,0,69.23
59,1.9,543,0,37,0.87,356,2.13,10.24,2.2,0,83.43
220,13,19,0,111,15.52,2509,18.1,58.3,29.8,1.76,2.7
18,0.4,240,0,18,0.56,172,2.95,1.92,1.6,0.32,94.1
138,6.2,471,0,35,1.8,226,10.2,10.4,3.2,0.9,70.9
319,29,64,0,13,0.94,144,14.05,0,0,0,58.1
72,2.6,184,0,131,0.22,167,3.95,8.29,0.1,5.29,84.02
154,8,452,0,272,3.8,412,16.1,4.3,2.4,0.8,68
413,8.7,239,77,39,3.5,274,8.5,77.4,7.4,22.5,3
884,100,0,0,0,0.02,0,0,0,0,0,0
547,33,333,0,0,2.5,79,5,58.7,1.6,22.5,2.8
495,27,807,0,170,2.67,297,13.5,53.8,4.4,0,3.4
58,0.5,185,0,20,1.29,106,3.01,10.6,3.3,3.2,85.13
244,9.6,488,0,35,1.42,0,14.7,24.93,1.4,5.53,48.61
144,6.9,375,0,33,1.95,310,5,15.47,4.7,0,70.71
297,26,64,0,18,1.9,137,14.07,0,0,0,59.99
122,4.4,445,0,88,2.9,512,15.2,6.8,3.7,0.4,71.4
121,3.6,559,0,36,1.2,178,4.1,24,7.1,2,66
198,13,50,21,18,0.79,356,19.74,0,0,0,66.92
497,25,351,0,16,7.8,137,4.33,68.2,2.7,46,1.65
369,5.1,416,0,229,8.31,303,10.39,74.52,8.2,21.14,7.37
660,65,37,0,26,3.32,543,6.88,23.65,16.3,7.35,3
143,0.7,238,0,46,2.09,436,9.01,26.22,9,0.34,62.95
41,2,454,0,29,0.1,82,0.68,5.11,0.1,1.59,90.94
81,0.3,0,0,31,0.18,81,1.3,20.3,0.7,10.28,77.6
648,69,33,0,19,0.63,112,6.27,0,0,0,25.08
191,13,84,5,11,0.46,187,17.52,0,0,0,69.19
377,31,91,32,20,1.21,275,22.59,1.08,0,0,43.85
251,19,509,5,33,0.83,254,20.29,0.4,0,0.4,59.41
21,0.2,8,0,43,3.2,438,2.72,3.39,2.7,0.69,92.51
731,78,25,13,17,0.47,129,6.5,0,0,0,15.41
474,18,275,0,19,2.81,157,2.19,76.03,2.5,49,2.84
212,13,132,0,70,0.58,63,23.16,0,0,0,64.99
655,70,25,0,4,0.42,148,6.38,0,0,0,22.19
289,9.4,663,0,125,6.53,110,6.92,44.16,2.4,4.5,36.48
56,0.3,11,0,18,0.34,177,0.63,13.04,0.6,11.46,85.61
500,24,332,0,0,3.2,185,6.4,65.3,4.4,32.3,3
92,0.2,246,0,38,0.69,475,2.01,20.71,3.3,6.48,75.78
527,35,542,0,10,2.89,67,6.4,47.5,1.7,0.17,9.8
240,21,993,0,13,0.26,84,0.41,12.12,0,10.77,63.4
166,7.5,380,0,14,0.72,381,2.56,22.22,2.4,0.34,66.06
379,1.5,758,0,18,1.87,199,4.55,88.89,2.6,44.33,2.5
407,8.5,380,0,0,2.7,237,5.69,81.59,11,31,2.09
297,7.6,742,0,163,3.32,133,8.01,49.27,2.4,2.66,32.43
56,1.6,651,0,0,0.57,63,3.17,6.35,0.8,0.79,85.2
247,17,66,0,39,3.64,325,15.64,7.89,1.4,0,58.54
189,6.4,613,0,122,1.59,217,13.3,19.69,1.2,1.3,58.42
392,3.8,4,0,12,1.58,290,7.6,81.5,0,0,5.9
380,2.2,142,148,14,1.5,183,5.7,88.5,5,56.2,2.9
145,4,53,0,83,0.38,118,4.53,22.78,0,23.15,68.05
350,10,350,0,250,0.9,447,5,69.78,22.5,25,12.04
304,20,682,14,716,0.23,131,23.63,8.06,0,2.24,44.81
395,5.3,341,73,41,3.3,195,6.5,81.6,4.7,29.2,4.7
375,3.4,469,138,10,15.5,117,5.3,88,9.3,41.7,2.5
380,36,78,30,4,0.76,93,14.35,0,0,0,50.08
310,16,481,2,114,2.57,210,17.29,24.07,1.7,4.67,40.67
67,0.5,3,0,4,0.23,68,0.18,16.7,1.7,15,82.36
214,16,84,2,9,0.69,203,16.37,0.17,0,0,67.3
67,1,403,0,56,0.1,86,10.9,3,0,3,83.5
500,28,3,0,10,2.78,225,9,58.1,10,0.54,2.8
379,35,962,0,17,1.18,107,1.09,14.64,0.8,15.18,46.51
511,27,824,0,116,3.9,172,10.7,58.2,4.3,0.5,2.3
221,10,702,0,75,2.1,379,14.4,21.8,4.9,2.2,50.9
74,1,220,0,53,0.14,86,12.4,3.2,0.6,2.6,82.5
531,29,71,0,0,1.29,57,3.57,66.26,14.3,0,0.7
387,3.5,4,0,21,1.96,294,8.5,80.1,0,0,6.3
884,100,0,0,0,0,0,0,0,0,0,0
123,0.4,2,0,19,1.81,56,2.91,26.05,0.9,0.11,70.36
243,20,40,0,187,1.22,104,14.72,0,0,0,62.95
502,25,198,0,106,0.81,186,4.91,64.8,1.1,48.25,4.23
308,22,577,27,90,1.65,158,12.09,15.9,1.8,3.12,48.1
132,0.4,52,0,35,2.21,452,7.59,25.14,6,0,65.46
107,2.1,86,23,4,0.81,273,22.07,0,0,0,75.2
158,7.9,86,366,23,1.16,406,20.07,0,0,0,70.15
368,5.3,440,0,41,9.19,357,8.19,80,12.2,28.5,4.03
422,17,33,0,85,1.2,0,4.4,71,2.2,59,6.4
590,43,111,3,285,1.45,606,12.39,37.68,3.5,14.63,4
119,3.7,55,5,6,1.95,340,21.23,0.23,0,0,73.84
